col1_1,TIC ID_1,TOI_1,Paper disp,Group Comments,Sector(s),Period [Days],Duration [Hours],Depth [%],Planet Radius [RJ],Star Radius [Râ],TESSmag,Delta TESSmag,col1_2,TIC ID_2,TOI_2,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
559,298372701,906.01,1,"Short-P, FSCP, pVshape, UC",12,1.66465,1.8,0.12,1.41,2.9,8.5097,7.29,887,298372701,906.01,,3,4,4,3,3,4,4,49.5,170.8,43.78,6,6,3,PC,PC,8.5097,0.006,,1,qlp-s39-tois,UNKNOWN,15:59:18.12,-49:21:59.99,-28.638,0.106,-38.071999999999996,0.084,2459385.040754,5.288E-4,1.6647836999999999,2.5E-6,1.162,0.062,1.303666,6.09E-4,1200.0,0.560566,5.046869999999999,0.483129,737.927,1452.0,37.0,133.752,1.0755,5954.53,53.0596,3.6858199999999997,0.109431,1.42,0.13,-0.1648,0.07200000000000001,,,"12,39",2019-07-15,2022-03-21,2022-12-14 12:09:24,visual binary; v-shaped;
560,299158887,1554.01,1,"KP, Kepler-63 b, LCMOD, LowSNR, AT, FSOP",14,9.435260000000001,2.66,0.4,0.53,0.94,11.0579,5.98,1573,299158887,1554.01,,5,5,5,5,5,5,5,10.3,70.3,31.73,0,5,7,KP,KP,11.0579,0.006,,1,qlp-s41-tois,SPOC/QLP,19:16:54.31,49:32:53.81,14.337,0.048,23.364,0.04,2459444.896746,0.0012034,9.4341221,2.35E-5,2.531,0.271,4.373456,0.003077,4020.0,2.83445,6.1885699999999995,0.40489400000000003,45.6292,724.0,36.0,194.033,0.9540000000000001,5450.4,272.0,4.48,0.09,0.94,0.06,0.09,0.1,0.9640000000000001,0.126452,"14,15,40,41",2019-12-06,2022-03-28,2022-12-14 12:09:24,Kepler-63 b
561,299780329,1869.01,1,"Short-P, FSCP, LowSNR, pVshape, FSOP","1,13",1.6028200000000001,1.12,0.07,1.35,1.57,10.9679,7.86,1911,299780329,1869.01,TIC 299780329.01,3,4,3,3,3,4,4,16.2,63.0,26.57,0,0,1,PC,PC,10.9679,0.006,,1,spoc-s01-s39-b0A-PC,CTOI,02:30:07.28,-79:45:23.62,11.464,0.044000000000000004,-12.790999999999999,0.04,2459362.742783,0.0013697798,1.60243874712251,7.543205E-6,1.00900137662734,0.18253656,1.491307,0.088652,1372.60169046599,81.64774,5.5640916095029604,1.3158159,2819.6338492732298,1858.5229504324102,17.802126,305.601,1.8945,5435.9,5567.0,4.2,0.1,1.39294004440308,0.0587311,0.244475,0.0668965,1.07,0.132864,"1,13,28,39",2020-05-29,2022-03-21,2022-12-14 12:09:24,v-shaped; low SNR; CTOI from Adina Feinstein; possible centroid offset towards TIC 299780329
562,299798795,1224.01,1,"HPD, Fla, LCMOD, FSOP, pAT, FSCP","1,13",4.178294999999999,1.7,0.29,0.17,0.36,11.556,6.34,1215,299798795,1224.01,,1,4,1,1,3,4,4,5.1,82.1,5.41,15,1,1,PC,PC,11.556,0.008,,1,spoc-s01-s39-b0A-PC,UNKNOWN,02:28:47.48,-80:53:56.78,159.88299999999998,0.07200000000000001,27.053,0.066,2459363.9165189997,0.0019433626000000001,4.1782736433066,7.756445E-6,1.7361546763216902,0.11411071,2.818997,0.187499,2593.02463915497,172.6776,2.18322351970725,0.1912491,13.9294931046999,492.72384228159797,15.864881500000001,37.3312,0.06,3442.0,64.0,4.893,0.382128,0.40440300107002297,0.012001399999999999,,,0.396442,0.020234000000000002,"1,13,27,28,39",2019-08-26,2022-03-21,2022-12-14 12:09:24,other possible transit like events in the lightcurve; variable star
563,299799658,1062.01,1,"CP, FSOP, LowSNR, FSCP","1,13",4.114982,1.28,0.05,0.21,0.89,9.478,8.28,1045,299799658,1062.01,,1,5,5,1,4,4,4,4.8,54.7,5.0,3,3,4,PC,CP,9.478,0.006,,1,spoc,UNKNOWN,02:32:29.03,-78:01:25.26,107.84700000000001,0.045,30.732,0.042,2458325.426781,8.75015E-4,4.11501332775469,1.1306755E-5,1.19600923966598,0.22853059,0.5699890000000001,0.040299,524.841878519402,37.11627,2.08400722867664,1.7375827000000001,225.957160039381,988.840570448777,13.797438,82.1733,0.1632,5394.0,185.0,4.5094199999999995,0.276077,0.8873360157012941,0.050653199999999995,,,0.89,0.10871600000000001,"1,13,27,28",2019-08-16,2021-07-01,2022-12-14 12:09:24,TOI-1062 b (https://arxiv.org/abs/2105.01945)
564,300038935,1228.01,1,"FSCP, LowSNR, Fla, Long-P, MSD, TFP","1,2,3,4,5,6,7,8,9,10,11,12,13",29.048824,7.52,0.04,0.31,1.74,9.0963,8.6,1220,300038935,1228.01,,2,4,2,2,4,4,4,1.7,27.1,13.6,0,3,1,PC,CP,9.0963,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,07:11:22.48,-68:50:00.03,-0.9179999999999999,0.054000000000000006,35.033,0.055,2458348.319293,0.001651365,29.0500982547495,8.8164656E-5,7.238089898881309,0.16978417,0.436213,0.016065,401.686703883428,14.796444000000001,3.753260188433,0.2682765,273.426292629721,1037.12193121626,24.758770000000002,272.217,2.19,8208.0,222.0,4.25979,0.378798,1.79625999927521,0.0527789,,,2.13,0.318429,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,38,39",2019-08-26,2022-03-22,2022-12-14 12:09:24,
565,300293197,211.01,1,"LCMOD, Vshape, FSCP","1,2,3",6.5639389999999995,1.68,0.21,0.73,1.09,9.4906,6.72,125,300293197,211.01,,5,5,5,5,3,5,5,22.6,126.7,30.9,3,2,2,EB,APC,9.4906,0.006,,1,spoc,UNKNOWN,07:21:07.13,-68:34:42.12,5.8,1.6,9.3,1.6,2459175.996679,0.0015858867000000001,6.56271654557829,8.505120599999999E-4,1.8223088472998898,0.10879399,2.199406,0.288742,2023.67725185531,265.90558,6.08144040957154,0.7570405,239.626529931552,1003.4678766025901,19.276176,121.321,,5873.97,102.62700000000001,4.35182,0.109989,1.08871,,-0.560044,0.0457657,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,32",2018-12-04,2021-02-02,2022-12-14 12:09:24,TFOPWG FP Retired as BEB due to simultaneous B & Z chromaticity
566,301051430,923.01,1,"UC, Short-P, LowSNR, FSCP","3,4",3.27294,1.49,0.11,0.39,1.25,11.0264,7.44,904,301051430,923.01,,5,5,5,5,5,5,5,8.0,45.6,19.32,5,3,3,PC,FP,11.0264,0.006,,1,spoc,UNKNOWN,03:20:08.72,-45:03:42.66,25.459,0.036000000000000004,12.055,0.046,2459146.870441,0.004337791,3.27346709445339,0.0010330994,1.75814448795824,0.28840753,1.0480479999999999,0.141781,964.8222533665919,130.57622,4.6127135988039,0.5392339,921.2494596003149,1405.12208900932,7.694566,302.944,2.0869999999999997,6049.0,136.2,4.3,0.09,1.2461,0.060309,,,1.13,0.15102000000000002,31,2019-07-23,2020-12-22,2022-12-14 12:09:24,Centroid offset centered on nothing in S31. Weak signal; possibly V
567,302518439,1169.01,1,"FSCP, LCMOD, Vshape",14,6.70742,2.2,1.16,2.07,1.24,10.379000000000001,4.84,1158,302518439,1169.01,,3,4,3,4,4,4,3,106.4,173.6,317.0,9,1,5,PC,PC,10.6405,0.006999999999999999,,1,qlp-s47-tois,QLP,08:56:28.81,72:31:59.79,-5.684,0.035,7.67,0.039,2459599.3447970003,2.903E-4,6.7075429,3.4E-6,2.125,0.081,13.019728,0.098861,11920.0,91.0502,17.4647,2.59032,225.822,1079.0,145.0,259.0,1.6565,6134.3,420.6,,,1.24,0.16,,,,,"14,20,26,40,47",2019-08-27,2022-06-28,2022-12-14 12:09:24,V-shaped; large; close neighbor (TIC 802647158)
568,304100538,1116.01,1,"FSCP, LCMOD, LowSNR","1,13",5.010153,2.01,0.04,0.22,0.96,9.5268,8.41,1101,304100538,1116.01,,1,4,1,1,3,4,4,4.3,51.5,5.46,1,3,1,PC,PC,9.5268,0.006,,1,spoc,UNKNOWN,01:50:47.99,-75:50:55.59,10.497,0.049,-3.8360000000000003,0.046,2458325.665261,0.0012544328,5.00999,2.9999999999999997E-5,1.70241706819487,0.2275364,0.503314,0.048054,463.46179768194395,44.258083,2.1930768589766,0.43969807,210.66751094914397,971.670774907262,8.899405999999999,94.4178,0.24735,5551.0,187.0,4.46214,0.371807,0.906282007694244,0.048892000000000005,,,0.96,0.127186,"1,13,27,28",2019-08-26,2021-07-28,2022-12-14 12:09:24,low SNR
569,305048087,237.01,1,"TOI-237 b, CP, HPMS, FSOP,LowSNR, FSCP",2,5.4337290000000005,1.17,0.65,0.16,0.21,13.4102,5.46,155,305048087,237.01,,1,5,5,1,4,4,4,1.4,69.8,3.61,10,1,2,PC,CP,13.4102,0.006999999999999999,,1,spoc,SPOC,23:32:58.45,-29:24:59.35,151.047,0.10800000000000001,-333.194,0.156,2458355.24981,0.0026100000000000003,5.4337290000000005,0.001053,1.172585,0.472631,7.113878999999999,0.916284,6530.706532,843.5729,1.741587,0.9716889999999999,3.32400753936527,344.37788113521896,7.687469999999999,38.0749,0.22785,3139.0,98.0,5.04944,0.547167,0.214,0.049,,,0.180288,0.0201408,2,2018-11-29,2018-11-29,2022-12-14 12:09:24,low MES.
570,305048116,362.01,1,"FSOP, UC",2,7.116789999999999,1.98,0.46,0.65,1.03,12.5633,5.83,289,305048116,362.01,,3,4,4,3,4,4,4,7.5,40.1,39.94,8,1,2,PC,PC,12.5633,0.008,,1,qlp,UNKNOWN,23:32:57.21,-28:19:11.33,39.257,0.063,-8.084,0.09300000000000001,2458357.85959,0.0039,7.116860000000001,4.0E-5,2.09,0.358,4.951373,0.010874,4550.0,10.0153,7.04524,0.576666,68.1786,800.0,12.0,451.99800000000005,17.8955,5692.0,127.9,4.41,0.08,1.03,0.07,,,1.01,0.12753599999999998,"2,29",2018-12-20,2020-11-17,2022-12-14 12:09:24,the super bright star to the southwest is TIC 304698788; does not have a signal.
571,305424003,907.01,1,"Vshape, UC, FSCP",12,4.584706,5.28,0.18,0.85,2.2,9.9444,6.86,888,305424003,907.01,,3,4,3,3,3,4,4,26.8,85.9,67.34,8,10,3,PC,PC,9.9444,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,17:28:44.02,-62:50:25.38,-1.3880000000000001,0.040999999999999995,-37.836,0.055999999999999994,2459388.154369,0.0042167,4.58491290523032,8.883302E-6,5.24939743260557,0.12818953,2.2836060000000002,0.05600700000000001,2101.06827941361,51.583145,9.615885133135881,0.6116279,1729.6714348175199,1644.79074217439,28.746328000000002,312.529,4.21,6272.0,196.0,3.8399,0.756872,2.0597898960113503,0.09228389999999999,,,1.2,0.172843,"12,39",2019-07-15,2022-03-21,2022-12-14 12:09:24,Large planet candidate; low priority
572,306263608,1471.01,1,"AT, HPMS, Long-P",17,20.772024,6.54,0.14,0.38,0.97,8.5725,7.13,1489,306263608,1471.01,,1,4,1,3,4,4,4,6.5,100.8,14.54,7,32,8,PC,PC,8.5725,0.006,,1,qlp-s43-tois,SPOC,02:03:37.2,21:16:52.78,158.82399999999998,0.069,107.675,0.06,2459473.701796,9.557000000000001E-4,20.772975199999998,7.96E-5,4.821000000000001,0.18899999999999997,1.7494439999999998,3.88E-4,1610.0,0.357195,3.91842,0.190647,37.3427,688.0,35.0,67.5478,0.15625,5625.56,114.23200000000001,4.467980000000001,0.07455419999999999,0.97,0.04,,,1.0,0.128083,"17,42,43",2019-12-05,2022-04-19,2022-12-14 12:09:24,potential multi
573,306338882,856.01,1,"LCMOD, FSCP",3,5.4014,1.44,0.12,1.49,4.34,10.3244,7.28,833,306338882,856.01,,5,5,5,5,3,5,5,30.5,23.5,317.0,4,2,2,PC,APC,10.3244,0.008,,1,qlp,QLP,00:56:22.77,-14:47:17.98,-2.95,0.10300000000000001,-2.499,0.063,2458387.38778,0.003,5.4014,0.00187,1.442,0.257,1.331918,0.0042369999999999994,1225.99,3.9024699999999997,16.7216,1.23518,41.9773,709.0,12.0,574.712,13.734000000000002,5179.9,122.6,,,4.34,0.21,,,,,3,2019-07-10,2019-07-10,2022-12-14 12:09:24,hot Jupiter candidate
574,306362738,479.01,1,"WASP-49 b, Short-P, KP",6,2.781764,2.14,1.32,1.1,0.98,10.8164,4.7,415,306362738,479.01,,5,5,5,5,5,5,5,100.9,267.2,107.82,0,0,1,KP,KP,10.8164,0.006,,1,spoc,UNKNOWN,06:04:21.53,-16:57:55.4,54.769,0.05,-19.061,0.055999999999999994,2459221.888774,2.154E-4,2.78173786418568,9.603064E-7,2.15082366775751,0.016458897,13.996364999999999,0.087064,12808.394080069,80.18528,12.684102338905099,0.60692525,615.470882221054,1270.34483866454,168.56888,194.553,1.196,5600.0,,4.4291,,1.02094995975494,0.0485654,,,0.9890000000000001,0.123626,"6,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,WASP-49 b
575,306472057,791.01,1,"FSCP, LCMOD, MSD, Long-P, FSOP, TFP","4,5,6,8,9",139.310745,12.01,0.48,0.82,1.29,10.7525,5.79,763,306472057,791.01,TIC 306472057.01,1,4,1,3,3,4,4,1.7,34.1,75.23,2,1,3,PC,PC,10.7525,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,07:53:44.34,-69:42:06.25,-5.065,0.055999999999999994,8.192,0.051,2458427.624747,0.0016004882,139.303600595831,4.052185E-4,12.0859165026346,0.12920299999999998,5.343684,0.10661199999999998,4909.62270952317,98.18838000000001,10.2643100706891,0.45372677,10.6695927706569,460.953068694028,41.603268,341.221,3.0735,6572.0,199.0,4.35381,0.434965,1.42962002754211,0.0590955,,,1.43,0.24724000000000002,"4,5,6,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2019-06-14,2022-03-22,2022-12-14 12:09:24,CTOI from Planet Hunters
576,306955329,1472.01,1,"FSOP, FSCP",17,6.364103,2.55,0.25,0.38,0.86,10.5508,6.5,1491,306955329,1472.01,,3,4,4,3,4,4,4,9.6,70.9,17.2,3,12,6,PC,PC,10.5508,0.006,,1,spoc,SPOC,00:56:27.42,48:38:15.06,103.37200000000001,0.09300000000000001,-13.429,0.092,2458765.605845,0.0018380204999999998,6.364102881403941,9.956805E-4,2.5534925334535297,0.26931196,2.733166,0.20064300000000002,2514.1733706540804,184.78159,4.30759809119568,1.1267357,110.00411185203698,825.984655315876,12.043268,121.84,1.317,5103.0,131.442,4.5025699999999995,0.0887877,0.859483,0.0540654,,,0.857,0.107804,17,2019-12-05,2019-12-05,2022-12-14 12:09:24,
577,307610438,831.01,1,"Short-P, Fla, FSCP, Vshape, poor model",11,1.561734,3.24,0.57,1.3,1.14,8.8098,5.61,807,307610438,831.01,,5,5,5,5,3,5,5,402.9,345.7,317.0,4,0,1,PC,APC,8.8098,0.006,,1,spoc,UNKNOWN,15:16:08.02,-38:52:31.48,-18.5,1.2,-20.7,1.3,2458597.267945,8.24E-4,1.561734,7.6E-5,3.237635,0.044623,6.207315,0.10244,5700.836311999999,94.34616,14.531804999999999,14.949385000000001,1867.56919758778,1676.63653373383,51.6424,86.0601,,5808.0,190.0,4.33972,2.00354,1.14478,1.14478,,,,,11,2019-06-17,2019-06-17,2022-12-14 12:09:24,likely EB; two stars within the same pixel
578,307734817,1808.01,0,"FSCP, CO",22,2.1075,1.91,0.43,1.05,1.59,11.6735,5.93,1845,307734817,1808.01,,3,4,3,5,3,5,5,34.5,94.2,94.96,4,1,2,PC,PC,11.6735,0.006999999999999999,,1,spoc,SPOC,11:26:23.29,28:03:23.53,-17.679000000000002,0.099,-3.216,0.102,2458900.910995,0.001503657,2.1075001246516,2.0323838E-4,1.90934832052075,0.094434164,4.630945,0.20269,4256.174300784161,186.66696000000002,11.7706127684733,0.88204616,3058.1088297484603,1896.63160711381,19.646214999999998,556.9169999999999,23.653000000000002,6351.66,143.862,4.134530000000001,0.10341199999999999,1.59204,0.10806099999999999,-0.484283,0.0106545,1.26,0.19817200000000001,22,2020-04-15,2020-04-15,2022-12-14 12:09:24,centroid offset; SG1 should check TIC 307734818
579,308034948,1206.01,0,"Short-P, pSS, Vshape, FSOP, FSCP, pCO, LowSNR","10,11",0.831542,1.99,0.02,0.17,1.15,8.6014,9.01,1195,308034948,1206.01,,5,5,5,5,5,5,5,30.5,60.5,317.0,0,0,0,PC,FP,8.6014,0.012,,1,spoc,SPOC,12:01:18.17,-60:12:01.58,-6.537999999999999,0.045,-1.401,0.040999999999999995,2458569.713498,0.0013310000000000002,0.831542,3.9E-5,1.985538,0.24443600000000001,0.27034899999999995,0.023383,248.96958500000002,21.536388,1.881684,2.170925,3776.60953647891,1999.37966590071,10.881971,1698.55,92.265,5824.0,165.0,4.438,,1.1512,1.1512,,,,,"10,11",2019-08-26,2019-08-26,2022-12-14 12:09:24,Possible background EB
580,308307606,517.01,0,"FSOP, Vshape, pSS, UC, FSCP",7,15.002629999999998,2.45,1.05,1.06,1.04,13.2361,4.94,456,308307606,517.01,,5,5,5,5,5,5,5,6.6,46.5,65.29,0,0,0,PC,FP,13.2361,0.006,,1,spoc,SPOC,08:00:47.98,-60:51:56.28,-5.8,0.03,11.425999999999998,0.032,2458496.577842,0.0032049999999999995,15.002629999999998,0.004596,2.451605,0.266214,11.498214,1.116977,10534.36713,1028.2451,11.937991,11.974361,64.2176222109756,721.993528410163,11.168397,416.217,2.6445,5522.0,180.0,4.3949300000000004,,1.03562,1.03562,,,0.94,,7,2019-03-18,2019-03-18,2022-12-14 12:09:24,9.9 day eccentric system with separations between events of ~4.72; 5.16; 4.72; 5.16 days
581,308994098,790.01,1,"pAT, TFP, FSOP, UC","1,4,8,9,10,11",199.5768675585,10.52,0.17,0.59,1.53,8.9914,6.92,761,308994098,790.01,,1,4,1,3,3,4,4,1.2,39.5,38.42,2,0,1,PC,PC,8.9914,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,08:13:35.47,-64:05:27.24,-24.666999999999998,0.07400000000000001,47.92100000000001,0.071,2458352.4909779998,0.0028515159999999997,199.576867558498,9.002908E-4,11.704858671266901,0.18854105,1.87827,0.042923,1728.4552023172598,39.532402000000005,6.91337329196008,0.2939583,7.575763397527981,423.132467125414,36.26595,167.218,0.884,6988.0,205.0,4.25649,0.403409,1.46080005168915,0.0586934,,,1.52,0.253533,"1,4,8,9,10,11,28,31,34,36,37,38",2019-06-14,2022-03-22,2022-12-14 12:09:24,correct period is ~199.6 days from SPOC multisector
582,309787037,1046.01,0,"FSOP, FSCP, pCO, pVshape, Short-P","8,9,10",1.30427,1.61,0.1,0.44,1.75,10.0119,7.56,1029,309787037,1046.01,,5,5,5,5,5,5,5,13.7,64.5,21.5,0,2,1,PC,FP,10.0119,0.006,,1,spoc,UNKNOWN,08:25:40.67,-60:54:27.05,-1.536,0.057999999999999996,-9.979,0.048,2459255.7600330003,0.0016120354,1.30388981466906,1.5244354E-4,2.04473881097401,0.40845490000000007,0.811823,0.058664,747.436699903847,54.030025,4.91299080566231,2.717577,8225.723897716558,2428.9203951176396,11.191631,301.298,2.496,6762.0,130.2,4.11,0.08,1.7528899908065803,0.0720352,,,1.45,0.24038400000000001,"8,9,10,35",2019-07-24,2020-05-20,2022-12-14 12:09:24,TFOP FP; retired as NEB/SB2
583,309792357,199.01,1,"FSOP, TFP, MSD, wrong-P","1,2,3",104.873581,7.31,1.3,0.86,0.87,10.0391,4.72,112,309792357,199.01,,1,4,1,3,3,4,4,2.9,100.2,70.91,11,2,1,PC,PC,10.0391,0.006,,1,qlp-s39-tois,UNKNOWN,05:20:25.41,-59:53:43.56,45.702,0.037000000000000005,58.455,0.038,2459199.992188,3.5439999999999994E-4,104.873581,8.18E-5,6.506,0.215,12.734069,0.001491,11660.0,1.37344,9.93046,0.589522,2.60622,353.0,263.0,102.27,0.1905,5350.0,184.0,4.52347,0.27569099999999996,0.88,0.05,,,0.88,0.106682,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39",2018-12-04,2022-03-21,2022-12-14 12:09:24,correct period is 104.871 days
584,310009611,740.01,0,"pSS, Vshape, pOED, psynch, LCMOD, pCO, FSCP","9,10",2.13049,3.29,0.05,0.22,1.06,9.529,8.22,705,310009611,740.01,,1,4,1,1,3,4,4,4.4,49.3,4.0,1,2,1,PC,PC,9.529,0.006,,1,qlp,UNKNOWN,10:08:28.33,-50:18:27.01,-25.127,0.05,-30.379,0.049,2459303.18782,0.0050613,2.1312312999999996,1.63E-5,3.051,0.23800000000000002,0.40179699999999996,4.7599999999999997E-4,370.0,0.43818500000000005,1.81715,0.11109400000000001,1896.47,1838.0,16.0,115.09100000000001,0.44,5776.0,189.0,4.4063099999999995,0.269085,0.97,0.05,,,1.1,0.143176,"9,10,36",2019-05-15,2021-11-09,2022-12-14 12:09:24,possible odd-even
585,310483807,1040.01,1,"UC, LCMOD, LowSNR, FSCP","8,9,10",2.55555,1.57,0.03,1.03,6.04,8.3854,8.67,1023,310483807,1040.01,,5,5,5,5,5,5,5,,,92.38,1,0,1,PC,FP,8.3854,0.006999999999999999,,1,qlp,QLP,08:34:27.41,-61:29:17.74,-11.78,0.11800000000000001,6.725,0.09699999999999999,2458520.65674,0.0049700000000000005,2.55555,4.5E-4,1.5659999999999998,0.375,0.369213,0.00149,340.0,1.37224,11.5901,,3520.68,2145.0,6.0,732.432,32.449,10037.0,123.0,,,6.04,,,,,,"8,9,10",2019-07-24,2020-05-20,2022-12-14 12:09:24,crowded; hot star
586,311121985,1660.01,0,"pOED, CO,FSCP, Vshape, Short-P","18,19",1.3567,2.11,0.04,0.33,1.86,9.00007,8.47,1680,311121985,1660.01,,5,5,5,5,5,5,5,12.1,72.7,13.52,2,4,0,PC,FP,9.00007,0.006,,1,qlp,QLP,05:42:19.51,49:30:48.43,26.89,0.1,-70.465,0.08199999999999999,2458818.07142,0.00543,1.3567,4.9E-4,2.11,0.29600000000000004,0.44524300000000006,0.001215,410.0,1.11925,3.7381699999999998,0.270907,3045.37,2069.0,13.0,187.82299999999998,2.1665,6375.0,159.4,4.0,0.09,1.86,0.08,,,1.272,0.192704,"18,19",2020-01-29,2020-01-29,2022-12-14 12:09:24,
587,311183180,550.02,0,"CO, SS",5,10.043244999999999,3.1,2.14,1.59,0.67,9.1073,4.17,489,311183180,550.01,,5,5,5,5,5,5,5,272.4,933.0,317.0,0,1,3,EB,FP,9.1073,0.006999999999999999,,1,qlp-s31-ffi,UNKNOWN,03:40:07.67,05:52:28.63,108.12,2.0,9.3,2.0,2459168.32491,1.1999999999999999E-4,13.24981,0.0,3.299,0.013999999999999999,29.996901,0.445266,27250.0,410.02099999999996,20.6343,,47.2877,,52.0,62.0121,,5076.0,8.0,4.71,0.01,0.69,,0.08900000000000001,0.026000000000000002,,,"5,31",2019-04-03,2021-12-07,2022-12-14 12:09:24,TFOP EB primary
588,312083267,1327.01,1,"FSCP, LCMOD, Vshape, Sync","14,15",3.9395800000000003,1.95,0.11,1.41,4.12,8.38189,7.36,1333,312083267,1327.01,,3,5,5,3,4,4,4,39.5,50.0,317.0,1,2,4,PC,APC,8.38189,0.006,,1,qlp-s41-tois,QLP,20:13:10.85,36:43:31.75,0.684,0.059000000000000004,-0.593,0.061,2459443.0299380003,0.001424,3.9392123999999997,1.07E-5,1.849,0.17800000000000002,1.521096,0.00108,1400.0,0.9943770000000001,14.6713,0.659508,967.265,1553.0,40.0,457.792,7.7860000000000005,8715.0,408.0,3.55,0.08,4.12,0.13,,,2.185,0.330967,"14,15,41",2019-10-17,2022-02-15,2022-12-14 12:09:24,synchronized variability; large and v-shaped
591,313506357,1383.01,0,"pVshape, pOED, FSCP, CO, pSS","16,17",1.53709,2.35,0.18,0.6,1.45,9.5621,6.88,1393,313506357,1383.01,,5,5,5,5,5,5,5,108.4,294.4,83.01,1,1,0,EB,FP,9.5621,0.006,,1,qlp-s57-ffi,QLP,23:11:01.81,45:56:01.28,45.998999999999995,0.044000000000000004,0.128,0.039,2459880.029372,0.0032042000000000004,1.5327030000000001,1.4599999999999999E-5,2.698,0.5429999999999999,1.358019,2.298405,1250.0,2114.67,10.8699,2.32743,26916.4,3568.0,47.0,178.003,0.8959999999999999,6023.1,122.1,4.24,0.09,1.39,0.06,,,1.215,0.184841,"16,17,57",2019-10-30,2022-12-12,2022-12-16 12:08:26,TFOP FP/NEB
594,316916655,441.01,0,"OED, Vshape, FSCP, CO",5,2.87436,1.9,0.25,0.71,1.44,9.199010000000001,6.51,375,316916655,441.01,,5,5,5,5,5,5,5,43.2,177.2,49.83,4,1,1,EB,FP,9.199010000000001,0.006,,1,qlp-s05-b01,QLP,04:57:53.47,-13:42:13.35,-10.626,0.042,-2.252,0.047,2458440.19448,9.9E-4,2.87436,2.1E-4,1.901,0.41200000000000003,2.7073009999999997,0.006914,2490.41,6.36835,7.913460000000001,0.685174,2011.82,1865.0,65.0,183.952,0.919,6805.0,242.2,4.26,0.34,1.44,0.1,,,1.472,0.25095500000000004,5,2019-02-08,2021-12-07,2022-12-14 12:09:24,SG1 check if the target is 316916663; possible odd-even; retired as NEB
595,317507345,1615.01,0,"CO, SS, FSOP, pTD, Vshape",18,3.9401800000000002,1.99,1.59,2.15,1.52,9.68708,4.5,1634,317507345,1615.01,,5,5,5,5,5,5,5,241.1,520.2,317.0,1,2,0,PC,FP,9.68708,0.006,,1,qlp,QLP,23:24:41.93,77:37:37.61,12.588,0.054000000000000006,2.736,0.047,2458794.76292,5.9E-4,3.9401800000000002,1.6E-4,1.9909999999999999,0.076,17.357789999999998,0.112186,15860.0,103.322,24.0533,2.25373,942.43,1543.0,107.0,260.494,2.1109999999999998,7170.0,213.8,4.31,0.08,1.52,0.09,,,1.69,0.284802,"18,19",2019-12-19,2019-12-19,2022-12-14 12:09:24,ExoFOP FP; Retired as SB1
596,317951248,995.01,0,"NT, FSCP, CO, OED, LowSNR",7,3.4438,2.57,0.73,0.0,0.0,10.0781,5.35,977,317951248,995.01,,5,5,5,5,5,5,5,,,317.0,1,2,7,PC,FP,10.0781,0.006999999999999999,,1,qlp,QLP,07:23:14.75,05:33:46.26,2.061,0.405,-7.082000000000001,0.336,2458493.5283,0.00264,3.4438,6.6E-4,2.572,0.247,7.912017999999999,0.79004,7260.75,727.3889999999999,,,1413.67,1708.0,22.0,1080.88,355.634,4805.2,46.5,,,,,-0.13705,0.0479089,,,7,2019-07-24,2020-07-09,2022-12-14 12:09:24,TFOP NEB; impact param >1 with not a great fit to transit shape
